frame,matchPeriod,team.name,player.id.wyscout,player.id.skillcorner,pass.recipient.id.wyscout,pass.recipient.id.skillcorner,location.x,location.y,pass.endLocation.x,pass.endLocation.y,play_direction,dxt,tracking.object_id,tracking.x,tracking.y,tracking.z,extrapolated,location.x_original,location.y_original,endLocation.x_original,endLocation.y_original,tracking.is_self,tracking.is_teammate,responsibility
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,2548,3.98,-0.1,0.0,False,12,46,23,16,False,True,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,12654,8.49,-28.78,0.0,True,12,46,23,16,False,True,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,7387,14.86,20.94,0.0,True,12,46,23,16,False,True,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,10916,10.24,-5.43,0.0,True,12,46,23,16,False,True,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,7604,36.01,-0.3,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,16320,7.59,6.21,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,11516,6.31,-7.39,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,11630,5.1,18.34,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,11606,7.61,-20.62,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,12218,8.27,5.81,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,277,-8.9,-17.83,0.0,False,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,946,5.54,9.21,0.0,True,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,12246,-2.37,16.17,0.0,False,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,6028,-30.1,-7.42,0.0,False,12,46,23,16,False,False,0.0
45112,2,Netherland,33,4777,370,10738,-39.666666666666664,2.8184615384615386,-28.588235294117645,22.345263157894735,BOTTOM_TO_TOP,0.00038031186191370006,12190,-12.86,1.38,0.0,False,12,46,23,16,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,-1,-29.67,14.84,0.17,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,4777,-43.41,4.02,0.0,True,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,24466,-26.21,3.84,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,10738,-30.33,17.48,0.0,False,23,16,27,43,True,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,14407,-23.51,-18.13,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,7863,-16.61,31.05,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,2106,-13.94,9.3,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,3837,-5.88,-7.67,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,2548,-2.64,6.4,0.0,True,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,12654,1.9,-27.48,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,7387,1.14,21.56,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,10916,5.1,-0.49,0.0,False,23,16,27,43,False,True,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,7604,33.06,1.44,0.0,True,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,16320,4.46,9.65,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,11516,4.6,0.26,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,11630,1.95,22.03,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,11606,4.8,-14.2,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,12218,-2.91,6.57,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,277,-7.31,-7.6,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,946,-4.56,13.6,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,12246,-10.34,22.27,0.0,False,23,16,27,43,False,False,0.0
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,6028,-31.87,1.09,0.0,False,23,16,27,43,False,False,0.05783113233266857
45179,2,Netherland,370,10738,491458,24466,-28.588235294117645,22.345263157894735,-24.352941176470587,4.932307692307693,BOTTOM_TO_TOP,0.0006262357609109997,12190,-27.36,15.37,0.0,False,23,16,27,43,False,False,0.8712306455940616
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,-1,5.44,-14.58,0.13,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,4777,-32.87,-1.43,0.0,True,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,24466,5.41,-13.51,0.0,False,57,76,61,87,True,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,10738,-8.09,7.18,0.0,True,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,14407,-0.89,-21.47,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,7863,0.75,18.34,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,2106,-2.97,0.7,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,3837,14.56,-15.25,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,2548,16.09,5.46,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,12654,18.2,-31.28,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,7387,18.83,27.62,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,10916,20.74,-7.08,0.0,False,57,76,61,87,False,True,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,7604,42.56,-1.56,0.0,True,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,16320,18.76,-1.89,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,11516,20.05,-9.78,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,11630,19.38,10.54,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,11606,20.14,-23.71,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,12218,12.56,-8.62,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,277,13.16,-15.76,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,946,11.84,2.52,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,12246,9.69,11.59,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,6028,-1.61,-14.13,0.0,False,57,76,61,87,False,False,0.0
45308,2,Netherland,491458,24466,365446,12654,7.411764705882355,-17.104444444444447,11.64705882352942,-24.530526315789473,BOTTOM_TO_TOP,0.0014983045655561997,12190,3.28,-0.73,0.0,False,57,76,61,87,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,-1,11.93,-22.22,0.12,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,4777,-31.22,-2.72,0.0,True,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,24466,2.91,-14.75,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,10738,-2.87,3.41,0.0,True,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,14407,5.37,-28.14,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,7863,6.02,13.21,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,2106,6.43,-4.27,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,3837,21.07,-21.85,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,2548,20.68,-2.66,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,12654,12.14,-22.22,0.0,False,61,87,51,68,True,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,7387,22.88,27.35,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,10916,24.36,-11.02,0.0,False,61,87,51,68,False,True,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,7604,44.68,-2.22,0.0,True,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,16320,25.4,-5.56,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,11516,25.55,-16.78,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,11630,24.82,5.92,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,11606,14.34,-22.68,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,12218,18.26,-11.97,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,277,18.44,-21.71,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,946,17.33,-0.6,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,12246,15.8,8.86,0.0,False,61,87,51,68,False,False,0.0
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,6028,5.16,-21.02,0.0,False,61,87,51,68,False,False,0.23662936744266516
45366,2,Netherland,365446,12654,491458,24466,11.64705882352942,-24.530526315789473,1.058823529411768,-12.215555555555556,BOTTOM_TO_TOP,-0.0046301407874428,12190,6.5,-11.71,0.0,False,61,87,51,68,False,False,0.31858029600696747
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,-1,0.43,-12.56,0.13,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,4777,-31.3,-2.19,0.0,True,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,24466,0.31,-12.57,0.0,False,51,68,53,40,True,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,10738,-3.27,4.31,0.0,True,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,14407,6.68,-28.93,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,7863,5.28,12.37,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,2106,5.52,-2.12,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,3837,19.82,-21.03,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,2548,20.61,-2.66,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,12654,10.49,-17.06,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,7387,22.59,28.29,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,10916,23.44,-12.24,0.0,False,51,68,53,40,False,True,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,7604,44.03,-1.63,0.0,True,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,16320,23.96,-5.52,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,11516,23.66,-14.2,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,11630,23.78,7.69,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,11606,13.12,-17.89,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,12218,17.73,-9.29,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,277,17.36,-20.6,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,946,16.2,0.24,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,12246,15.51,9.89,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,6028,5.82,-22.02,0.0,False,51,68,53,40,False,False,0.0
45380,2,Netherland,491458,24466,38,2106,1.058823529411768,-12.215555555555556,3.176470588235297,7.046153846153846,BOTTOM_TO_TOP,0.0010374256831467994,12190,4.86,-9.62,0.0,False,51,68,53,40,False,False,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,-1,1.53,5.82,0.35,False,53,40,75,7,False,False,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,4777,-31.33,-0.45,0.0,True,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,24466,0.83,-7.83,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,10738,-4.34,4.88,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,14407,8.42,-26.57,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,7863,3.65,17.19,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,2106,1.34,4.74,0.0,False,53,40,75,7,True,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,3837,16.43,-15.72,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,2548,19.76,1.34,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,12654,14.58,-9.11,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,7387,19.63,30.67,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,10916,23.44,-7.62,0.0,False,53,40,75,7,False,True,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,7604,43.52,0.22,0.0,True,53,40,75,7,False,False,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,16320,23.3,1.57,0.0,False,53,40,75,7,False,False,0.0
45410,2,Netherland,38,2106,118,7387,3.176470588235297,7.046153846153846,26.470588235294116,28.90105263157895,BOTTOM_TO_TOP,0.0177059147364036,11516,23.08,-6.58,0.0,False,53,40,75,7,False,False,0.0
