match_id,half,team_name,name,start,end
952209,2,Netherland,OUT_POSSESSION,51683,51694
952209,2,Netherland,IN_POSSESSION,51695,52113
952209,2,France,OUT_POSSESSION,51695,52113
952209,2,Netherland,IN_POSSESSION,52202,52205
952209,2,France,OUT_POSSESSION,52202,52205
952209,2,Netherland,IN_POSSESSION,52257,52257
952209,2,France,OUT_POSSESSION,52257,52257
952209,2,Netherland,IN_POSSESSION,52270,52310
952209,2,France,OUT_POSSESSION,52270,52310
952209,2,France,IN_POSSESSION,52311,52408
952209,2,Netherland,OUT_POSSESSION,52311,52408
952209,2,Netherland,IN_POSSESSION,52409,52427
952209,2,France,OUT_POSSESSION,52409,52427
952209,2,France,IN_POSSESSION,52428,52445
952209,2,Netherland,OUT_POSSESSION,52428,52445
952209,2,Netherland,IN_POSSESSION,53532,53620
952209,2,France,OUT_POSSESSION,53532,53620
952209,2,France,IN_POSSESSION,53621,53712
952209,2,Netherland,OUT_POSSESSION,53621,53712
952209,2,Netherland,IN_POSSESSION,54524,54613
952209,2,France,OUT_POSSESSION,54524,54613
952209,2,France,IN_POSSESSION,54614,54626
952209,2,Netherland,OUT_POSSESSION,54614,54626
952209,2,Netherland,IN_POSSESSION,54627,54789
952209,2,France,OUT_POSSESSION,54627,54789
952209,2,France,IN_POSSESSION,54790,54840
952209,2,Netherland,OUT_POSSESSION,54790,54840
952209,2,Netherland,IN_POSSESSION,54841,54925
952209,2,France,OUT_POSSESSION,54841,54925
952209,2,Netherland,IN_POSSESSION,55477,55481
952209,2,France,OUT_POSSESSION,55477,55481
952209,2,France,IN_POSSESSION,55831,55902
952209,2,Netherland,OUT_POSSESSION,55831,55902
952209,2,Netherland,IN_POSSESSION,55903,56244
952209,2,France,OUT_POSSESSION,55903,56244
952209,2,France,IN_POSSESSION,56245,56335
952209,2,Netherland,OUT_POSSESSION,56245,56335
952209,2,Netherland,IN_POSSESSION,56336,56371
952209,2,France,OUT_POSSESSION,56336,56371
952209,2,France,IN_POSSESSION,56372,56431
952209,2,Netherland,OUT_POSSESSION,56372,56431
952209,2,Netherland,IN_POSSESSION,56432,56796
952209,2,France,OUT_POSSESSION,56432,56796
952209,2,France,IN_POSSESSION,56797,56820
952209,2,Netherland,OUT_POSSESSION,56797,56820
952209,2,Netherland,IN_POSSESSION,56821,57039
952209,2,France,OUT_POSSESSION,56821,57039
952209,2,France,IN_POSSESSION,57040,57260
952209,2,Netherland,OUT_POSSESSION,57040,57260
952209,2,Netherland,IN_POSSESSION,57261,57356
952209,2,France,OUT_POSSESSION,57261,57356
952209,2,Netherland,IN_POSSESSION,57413,57481
952209,2,France,OUT_POSSESSION,57413,57481
952209,2,Netherland,IN_POSSESSION,58323,58323
952209,2,France,OUT_POSSESSION,58323,58323
